Lat	Lon	Altitude	vthed	vphid	vpsi0d	vthetadg	vphidg	vpsidg (rad)	vel x	vel y	vel z	psidot	thetadot	phidot	GCC X	GCC Y	GCC Z	psi	theta	phi	vel x	vel y	vel z
0.545887	-1.49601	93.5311	0.618098	0.049429	-0.0136665	0.067834	0.0349354	3.14159	0	0	-7.28536	0.618098	0.049429	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.46522	-6.20915	3.78238
0.545887	-1.49601	93.5311	0.624267	0.0547234	-0.0134425	0.067834	0.0349354	3.14159	0	0	-7.23605	0.624267	0.0547234	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.462072	-6.16713	3.75679
0.545887	-1.49601	93.5311	0.629156	0.0605994	-0.0132355	0.067834	0.0349354	3.14159	0	0	-7.18476	0.629156	0.0605994	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.458796	-6.12341	3.73016
0.545887	-1.49601	93.5311	0.629156	0.0679334	-0.0130697	0.067834	0.0349354	3.14159	0	0	-7.13207	0.629156	0.0679334	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.455432	-6.07851	3.7028
0.545887	-1.49601	93.5311	0.629156	0.0761036	-0.0130711	0.067834	0.0349354	3.14159	0	0	-7.07864	0.629156	0.0761036	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.45202	-6.03297	3.67506
0.545887	-1.49601	93.5311	0.629156	0.0837534	-0.0130733	0.067834	0.0349354	3.14159	0	0	-7.02507	0.629156	0.0837533	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.448599	-5.98731	3.64725
0.545887	-1.49601	93.5311	0.629156	0.090124	-0.0130807	0.067834	0.0349354	3.14159	0	0	-6.97223	0.629156	0.090124	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.445225	-5.94228	3.61981
0.545887	-1.49601	93.5311	0.629156	0.0946205	-0.0130923	0.067834	0.0349354	3.14159	0	0	-6.92045	0.629156	0.0946205	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.441918	-5.89815	3.59293
0.545887	-1.49601	93.5311	0.629156	0.0984929	-0.0131044	0.067834	0.0349354	3.14159	0	0	-6.86547	0.629156	0.0984929	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.438407	-5.85129	3.56439
0.545887	-1.49601	93.5311	0.629156	0.103477	-0.0131086	0.067834	0.0349354	3.14159	0	0	-6.8112	0.629156	0.103477	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.434942	-5.80504	3.53621
0.545887	-1.49601	93.5311	0.629156	0.109564	-0.0131065	0.067834	0.0349354	3.14159	0	0	-6.75767	0.629156	0.109564	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.431524	-5.75942	3.50842
0.545887	-1.49601	93.5311	0.629156	0.11652	-0.013104	0.067834	0.0349354	3.14159	0	0	-6.70564	0.629156	0.11652	0	407662	-5.44E+06	3.29E+06	-1.49601	0.957076	-3.10666	0.428201	-5.71508	3.48141
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	93.0239	0.00787377	-0.000764609	0	-0.000151844	2.88E-05	3.14159	0	0	-6.27362	0.00787377	-0.000764609	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.400614	-5.34687	3.25711
0.545887	-1.49601	93.2243	0.0144835	0.00138807	-0.0266903	-2.80E-05	3.29E-05	3.14159	0	0	-6.07647	0.0144835	0.00138807	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02494	-3.14156	0.388024	-5.17884	3.15476
0.545887	-1.49601	93.4179	0.0205369	0.00468863	-0.034999	0.000204043	7.78E-05	3.14159	0	0	-5.87438	0.0205369	0.00468863	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02471	-3.14152	0.37512	-5.00661	3.04984
0.545887	-1.49601	93.5311	0.0262263	0.00868757	-0.0349965	0.00053579	0.000180483	3.14159	0	0	-5.66855	0.0262263	0.00868757	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02437	-3.14141	0.361976	-4.83118	2.94298
0.545887	-1.49601	93.5311	0.0289641	0.0131014	-0.0349917	0.000952043	0.000351957	3.14159	0	0	-5.44503	0.0289641	0.0131014	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02396	-3.14124	0.347702	-4.64068	2.82693
0.545887	-1.49601	93.5311	0.0306103	0.0175847	-0.0349846	0.00140861	0.000597659	3.14159	0	0	-5.19301	0.0306102	0.0175847	0	407662	-5.44E+06	3.29E+06	-1.49601	1.0235	-3.141	0.331609	-4.42589	2.69609
0.545887	-1.49601	93.5311	0.0319846	0.0218505	-0.034975	0.00189103	0.00091732	3.14159	0	0	-4.9364	0.0319846	0.0218505	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02302	-3.14068	0.315223	-4.20719	2.56286
0.545887	-1.49601	93.5311	0.0334743	0.025888	-0.0349626	0.00239706	0.00130672	3.14159	0	0	-4.68257	0.0334743	0.025888	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02251	-3.14029	0.299014	-3.99086	2.43108
0.545887	-1.49601	93.5311	0.0351821	0.0298398	-0.0349466	0.00292916	0.00176263	3.14159	0	0	-4.43303	0.0351821	0.0298398	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02198	-3.13983	0.283079	-3.77817	2.30152
0.545887	-1.49601	93.5311	0.037119	0.0335809	-0.0349267	0.00349097	0.00228348	3.14159	0	0	-4.1881	0.037119	0.0335809	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02142	-3.13931	0.267439	-3.56943	2.17436
0.545887	-1.49601	93.5311	0.0392621	0.0365785	-0.0349022	0.00408619	0.00286378	3.14159	0	0	-3.9477	0.0392621	0.0365785	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02082	-3.13873	0.252087	-3.36454	2.04955
0.545887	-1.49601	93.5311	0.0416689	0.0384118	-0.0348729	0.00471837	0.00348902	3.14159	0	0	-3.71145	0.0416689	0.0384118	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02019	-3.1381	0.237002	-3.16319	1.9269
0.545887	-1.49601	93.5311	0.0445614	0.0394705	-0.0348384	0.00539249	0.00414011	3.14159	0	0	-3.4786	0.0445614	0.0394705	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01952	-3.13745	0.222132	-2.96473	1.806
0.545887	-1.49601	93.5311	0.0480318	0.0405618	-0.0347974	0.00611669	0.004809	3.14159	0	0	-3.24993	0.0480318	0.0405618	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01879	-3.13678	0.20753	-2.76984	1.68729
0.545887	-1.49601	93.5311	0.0519072	0.0418627	-0.0347479	0.00690121	0.00549631	3.14159	0	0	-3.022	0.0519072	0.0418627	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01801	-3.1361	0.192976	-2.57559	1.56895
0.545887	-1.49601	93.5311	0.0558878	0.0432717	-0.0346908	0.00775114	0.00620575	3.14159	0	0	-2.79564	0.0558878	0.0432717	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01716	-3.13539	0.178521	-2.38267	1.45143
0.545887	-1.49601	93.5311	0.059948	0.0448504	-0.0346269	0.00866744	0.00693921	3.14159	0	0	-2.5709	0.059948	0.0448504	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01624	-3.13465	0.16417	-2.19113	1.33475
0.545887	-1.49601	93.5311	0.0639111	0.0464303	-0.0345549	0.00965158	0.007698	3.14159	0	0	-2.34721	0.0639111	0.0464303	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01526	-3.13389	0.149886	-2.00048	1.21862
0.545887	-1.49601	93.5311	0.067541	0.0483703	-0.0344773	0.0107007	0.00848338	3.14159	0	0	-2.12536	0.067541	0.0483703	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01421	-3.13311	0.135719	-1.8114	1.10344
0.545887	-1.49601	93.5311	0.0704121	0.0506642	-0.0343953	0.0118086	0.00930352	3.14159	0	0	-1.905	0.0704121	0.0506642	0	407662	-5.44E+06	3.29E+06	-1.49601	1.0131	-3.13229	0.121648	-1.62359	0.989033
0.545887	-1.49601	93.5311	0.0723004	0.0527504	-0.0343136	0.012962	0.0101603	3.14159	0	0	-1.68195	0.0723004	0.0527504	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01195	-3.13143	0.107404	-1.43349	0.873226
0.545887	-1.49601	93.5311	0.0733752	0.0543738	-0.0342385	0.0141429	0.0110504	3.14159	0	0	-1.45996	0.0733752	0.0543737	0	407662	-5.44E+06	3.29E+06	-1.49601	1.01077	-3.13054	0.0932286	-1.24429	0.757978
0.545887	-1.49601	93.5311	0.0742105	0.0552842	-0.034164	0.015341	0.0119648	3.14159	0	0	-1.2356	0.0742105	0.0552842	0	407662	-5.44E+06	3.29E+06	-1.49601	1.00957	-3.12963	0.0789018	-1.05308	0.641496
0.545887	-1.49601	93.5311	0.0751184	0.0556469	-0.0340889	0.0165531	0.0128911	3.14159	0	0	-1.00986	0.0751184	0.0556469	0	407662	-5.44E+06	3.29E+06	-1.49601	1.00836	-3.1287	0.0644866	-0.860683	0.524296
0.545887	-1.49601	93.5311	0.0763949	0.0560004	-0.0340083	0.017782	0.013823	3.14159	0	0	-0.782061	0.0763949	0.0560004	0	407662	-5.44E+06	3.29E+06	-1.49601	1.00713	-3.12777	0.0499399	-0.666533	0.406027
0.545887	-1.49601	93.5311	0.0781553	0.0564502	-0.033919	0.0190344	0.0147613	3.14159	0	0	-0.553453	0.0781553	0.0564502	0	407662	-5.44E+06	3.29E+06	-1.49601	1.00588	-3.12683	0.0353418	-0.471696	0.28734
0.545887	-1.49601	93.5311	0.0804888	0.0567324	-0.033818	0.0203186	0.0157066	3.14159	0	0	-0.325168	0.0804888	0.0567324	0	407662	-5.44E+06	3.29E+06	-1.49601	1.00459	-3.12589	0.0207642	-0.277134	0.16882
0.545887	-1.49601	93.5304	0.0834882	0.056632	-0.0337028	0.0216446	0.0166549	3.14159	0	0	-0.0976909	0.0834882	0.056632	0	407662	-5.44E+06	3.29E+06	-1.49601	1.00326	-3.12494	0.00623824	-0.0832599	0.0507188
0.545887	-1.49601	93.5239	0.0871735	0.0563316	-0.0335706	0.0230237	0.0176003	3.14159	0	0	0.128551	0.0871735	0.0563316	0	407662	-5.44E+06	3.29E+06	-1.49601	1.00189	-3.12399	-0.00820889	0.109562	-0.0667408
0.545887	-1.49601	93.5099	0.091404	0.0562001	-0.0334209	0.0244668	0.018541	3.14159	0	0	0.352839	0.091404	0.0562001	0	407662	-5.44E+06	3.29E+06	-1.49601	1.00044	-3.12305	-0.0225312	0.300717	-0.183186
0.545887	-1.49601	93.4885	0.0959487	0.0564025	-0.0332554	0.0259822	0.0194808	3.14159	0	0	0.574884	0.0959487	0.0564025	0	407662	-5.44E+06	3.29E+06	-1.49601	0.998927	-3.12211	-0.0367103	0.489961	-0.298466
0.545887	-1.49601	93.4598	0.100677	0.0567565	-0.0330765	0.0275744	0.0204252	3.14159	0	0	0.794774	0.100677	0.0567565	0	407662	-5.44E+06	3.29E+06	-1.49601	0.997335	-3.12117	-0.0507518	0.677369	-0.412628
0.545887	-1.49601	93.4239	0.105318	0.0568075	-0.0328877	0.0292453	0.0213744	3.14159	0	0	1.01182	0.105318	0.0568075	0	407662	-5.44E+06	3.29E+06	-1.49601	0.995664	-3.12022	-0.0646117	0.862352	-0.525313
0.545887	-1.49601	93.381	0.109792	0.0564989	-0.032693	0.030993	0.0223231	3.14159	0	0	1.22491	0.109792	0.0564989	0	407662	-5.44E+06	3.29E+06	-1.49601	0.993917	-3.11927	-0.0782191	1.04397	-0.635946
0.545887	-1.49601	93.3311	0.114019	0.0560981	-0.0324956	0.0328143	0.0232656	3.14159	0	0	1.43334	0.114019	0.0560981	0	407662	-5.44E+06	3.29E+06	-1.49601	0.992095	-3.11833	-0.0915284	1.2216	-0.744154
0.545887	-1.49601	93.2745	0.117947	0.0559503	-0.0322977	0.0347048	0.0242024	3.14159	0	0	1.63691	0.117947	0.0559503	0	407662	-5.44E+06	3.29E+06	-1.49601	0.990205	-3.11739	-0.104528	1.3951	-0.849843
0.545887	-1.49601	93.2113	0.121557	0.0560967	-0.0321003	0.0366594	0.0251384	3.14159	0	0	1.83599	0.121557	0.0560967	0	407662	-5.44E+06	3.29E+06	-1.49601	0.98825	-3.11645	-0.117241	1.56477	-0.953202
0.545887	-1.49601	93.1416	0.124918	0.0563958	-0.0319034	0.038673	0.026078	3.14159	0	0	2.03085	0.124918	0.0563958	0	407662	-5.44E+06	3.29E+06	-1.49601	0.986237	-3.11551	-0.129684	1.73085	-1.05437
0.545887	-1.49601	93.0678	0.121277	0.0367252	-0.0317647	0.0407247	0.0269875	3.14159	0	0	2.20412	0.121277	0.0367252	0	407662	-5.44E+06	3.29E+06	-1.49601	0.984185	-3.11461	-0.140748	1.87852	-1.14433
0.545887	-1.49601	92.9982	0.0955124	-0.00253466	-0.0320392	0.0426485	0.0273992	3.14159	0	0	2.13774	0.0955124	-0.00253466	0	407662	-5.44E+06	3.29E+06	-1.49601	0.982261	-3.11419	-0.136509	1.82195	-1.10986
0.545887	-1.49601	92.9429	0.0582854	-0.0566442	-0.0330593	0.0440526	0.0272022	3.14159	0	0	1.80275	0.0582854	-0.0566442	0	407662	-5.44E+06	3.29E+06	-1.49601	0.980857	-3.11439	-0.115118	1.53645	-0.935947
0.545887	-1.49601	92.9122	0.0362569	-0.120505	-0.0339425	0.0448934	0.0259101	3.14159	0	0	1.11214	0.0362569	-0.120505	0	407662	-5.44E+06	3.29E+06	-1.49601	0.980016	-3.11568	-0.0710176	0.947851	-0.577395
0.545887	-1.49601	92.9085	0.0264051	-0.0787018	-0.0344179	0.0454136	0.0240122	3.14159	0	0	0.296375	0.0264051	-0.0787018	0	407662	-5.44E+06	3.29E+06	-1.49601	0.979496	-3.11758	-0.0189256	0.252594	-0.153871
0.545887	-1.49601	92.9244	0.0196581	-0.0691082	-0.0345864	0.0458013	0.0228315	3.14159	0	0	-0.389036	0.0196581	-0.0691082	0	407662	-5.44E+06	3.29E+06	-1.49601	0.979108	-3.11876	0.0248426	-0.331567	0.201978
0.545887	-1.49601	92.9476	0.0116348	-0.0923928	-0.0347752	0.0460697	0.0215459	3.14159	0	0	-0.692627	0.0116348	-0.0923928	0	407662	-5.44E+06	3.29E+06	-1.49601	0.97884	-3.12005	0.044229	-0.590311	0.359595
0.545887	-1.49601	92.9698	0.0074784	-0.0714191	-0.0349294	0.0462145	0.0200631	3.14159	0	0	-0.699904	0.0074784	-0.0714191	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978695	-3.12153	0.0446937	-0.596513	0.363373
0.545887	-1.49601	92.9876	0.0071779	-0.0438118	-0.0349657	0.0463112	0.0190041	3.14159	0	0	-0.583124	0.00717789	-0.0438118	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978598	-3.12259	0.0372365	-0.496984	0.302744
0.545887	-1.49601	93.0005	0.0071099	-0.0303386	-0.0349689	0.046405	0.0183493	3.14159	0	0	-0.434902	0.0071099	-0.0303386	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978505	-3.12324	0.0277714	-0.370657	0.225791
0.545887	-1.49601	93.0084	0.00660191	-0.0285311	-0.0349748	0.0464963	0.0178643	3.14159	0	0	-0.282449	0.00660191	-0.0285311	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978413	-3.12373	0.0180363	-0.240726	0.146641
0.545887	-1.49601	93.0118	0.0052854	-0.0322108	-0.0349919	0.046576	0.0173804	3.14159	0	0	-0.143274	0.0052854	-0.0322108	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978334	-3.12421	0.009149	-0.122109	0.0743842
0.545887	-1.49601	93.0116	0.00291585	-0.0363071	-0.0350239	0.0466296	0.0168294	3.14159	0	0	-0.0287743	0.00291585	-0.0363071	0	407662	-5.44E+06	3.29E+06	-1.49601	0.97828	-3.12476	0.00183744	-0.0245237	0.0149389
0.545887	-1.49601	93.0089	-0.000710364	-0.0379531	-0.0350727	0.0466386	0.0162186	3.14159	0	0	0.0559601	-0.000710364	-0.0379531	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978271	-3.12537	-0.00357343	0.0476935	-0.0290531
0.545887	-1.49601	93.0045	-0.0056299	-0.0375755	-0.0351382	0.0465816	0.0155923	3.14159	0	0	0.111255	-0.0056299	-0.0375755	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978328	-3.126	-0.00710437	0.0948198	-0.0577607
0.545887	-1.49601	92.9995	-0.0115583	-0.0392649	-0.035216	0.0464379	0.0149686	3.14159	0	0	0.138626	-0.0115583	-0.0392649	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978472	-3.12662	-0.00885219	0.118148	-0.0719711
0.545887	-1.49601	92.9947	-0.0180193	-0.047591	-0.0352966	0.0461928	0.014292	3.14159	0	0	0.137764	-0.0180193	-0.047591	0	407662	-5.44E+06	3.29E+06	-1.49601	0.978717	-3.1273	-0.00879719	0.117413	-0.0715239
0.545887	-1.49601	92.9911	-0.024003	-0.0604748	-0.035365	0.0458416	0.0134488	3.14159	0	0	0.109866	-0.024003	-0.0604748	0	407662	-5.44E+06	3.29E+06	-1.49601	0.979068	-3.12814	-0.00701569	0.0936363	-0.0570398
0.545887	-1.49601	92.9886	-0.0291197	-0.0678791	-0.035409	0.0453933	0.012407	3.14159	0	0	0.0714966	-0.0291197	-0.0678791	0	407662	-5.44E+06	3.29E+06	-1.49601	0.979516	-3.12919	-0.00456555	0.060935	-0.0371193
0.545887	-1.49601	92.9874	-0.0328189	-0.0693505	-0.0354253	0.0448644	0.0112711	3.14159	0	0	0.0355307	-0.0328189	-0.0693505	0	407662	-5.44E+06	3.29E+06	-1.49601	0.980045	-3.13032	-0.00226888	0.0302821	-0.0184467
0.545887	-1.49601	92.9876	-0.0344082	-0.068459	-0.0354114	0.0442825	0.0101219	3.14159	0	0	-0.00445098	-0.0344082	-0.068459	0	407662	-5.44E+06	3.29E+06	-1.49601	0.980627	-3.13147	0.000284226	-0.00379347	0.00231084
0.545887	-1.49601	92.989	-0.0339689	-0.0639844	-0.0353736	0.0436824	0.00899861	3.14159	0	0	-0.0442909	-0.0339689	-0.0639844	0	407662	-5.44E+06	3.29E+06	-1.49601	0.981227	-3.13259	0.00282828	-0.0377482	0.0229948
0.545887	-1.49601	92.9912	-0.0320583	-0.0561389	-0.0353239	0.0430962	0.00796639	3.14159	0	0	-0.0729723	-0.0320583	-0.0561389	0	407662	-5.44E+06	3.29E+06	-1.49601	0.981813	-3.13363	0.00465978	-0.0621927	0.0378855
0.545887	-1.49601	92.9934	-0.0293927	-0.0491747	-0.0352736	0.0425451	0.00706308	3.14159	0	0	-0.0788878	-0.0293927	-0.0491747	0	407662	-5.44E+06	3.29E+06	-1.49601	0.982364	-3.13453	0.00503753	-0.0672344	0.0409567
0.545887	-1.49601	92.9951	-0.0260266	-0.0431777	-0.0352265	0.0420416	0.00627028	3.14159	0	0	-0.0650391	-0.0260266	-0.0431777	0	407662	-5.44E+06	3.29E+06	-1.49601	0.982868	-3.13532	0.00415319	-0.0554314	0.0337668
0.545887	-1.49601	92.9962	-0.022267	-0.0371958	-0.0351841	0.041596	0.005577	3.14159	0	0	-0.0466899	-0.022267	-0.0371958	0	407662	-5.44E+06	3.29E+06	-1.49601	0.983314	-3.13602	0.00298147	-0.0397928	0.0242403
0.545887	-1.49601	92.9968	-0.0185749	-0.0310112	-0.0350969	0.0412132	0.00498414	3.14159	0	0	-0.0318175	-0.0185749	-0.0310112	0	407662	-5.44E+06	3.29E+06	-1.49601	0.983696	-3.13661	0.00203176	-0.0271174	0.0165189
0.545887	-1.49601	92.9972	-0.0154112	-0.0245449	-0.0334014	0.0408896	0.00449524	3.14159	0	0	-0.0228646	-0.0154112	-0.0245449	0	407662	-5.44E+06	3.29E+06	-1.49601	0.98402	-3.1371	0.00146006	-0.019487	0.0118708
0.545887	-1.49601	92.9975	-0.0130749	-0.0178171	-0.0303798	0.0406152	0.00411543	3.14159	0	0	-0.0199987	-0.0130749	-0.0178171	0	407662	-5.44E+06	3.29E+06	-1.49601	0.984294	-3.13748	0.00127705	-0.0170445	0.0103828
0.545887	-1.49601	92.9979	-0.0117104	-0.0112802	-0.0263223	0.0403758	0.00384849	3.14159	0	0	-0.0221581	-0.0117104	-0.0112802	0	407662	-5.44E+06	3.29E+06	-1.49601	0.984534	-3.13774	0.00141495	-0.0188849	0.011504
0.545887	-1.49601	92.9985	-0.0113638	-0.00567733	-0.0217914	0.0401547	0.00368912	3.14159	0	0	-0.0277073	-0.0113638	-0.00567733	0	407662	-5.44E+06	3.29E+06	-1.49601	0.984755	-3.1379	0.0017693	-0.0236143	0.014385
0.545887	-1.49601	92.9994	-0.0118973	-0.00161404	-0.0176702	0.0399354	0.00361604	3.14159	0	0	-0.0347865	-0.0118973	-0.00161404	0	407662	-5.44E+06	3.29E+06	-1.49601	0.984974	-3.13798	0.00222136	-0.0296478	0.0180603
0.545887	-1.49601	93.0005	-0.0128765	0.00235255	-0.0150245	0.0397047	0.00360894	3.14159	0	0	-0.0418862	-0.0128765	0.00235255	0	407662	-5.44E+06	3.29E+06	-1.49601	0.985205	-3.13798	0.00267472	-0.0356987	0.0217463
0.545887	-1.49601	93.0018	-0.0138909	0.00589449	-0.0136362	0.0394567	0.00366739	3.14159	0	0	-0.0477149	-0.0138909	0.00589449	0	407662	-5.44E+06	3.29E+06	-1.49601	0.985453	-3.13793	0.00304692	-0.0406664	0.0247724
0.545887	-1.49601	93.0031	-0.014532	0.00818776	-0.0131126	0.0391929	0.0037784	3.14159	0	0	-0.05114	-0.014532	0.00818776	0	407662	-5.44E+06	3.29E+06	-1.49601	0.985717	-3.13781	0.00326564	-0.0435855	0.0265507
0.545887	-1.49601	93.0044	-0.0146477	0.00944868	-0.0128946	0.0389204	0.00392144	3.14159	0	0	-0.0514691	-0.0146477	0.00944868	0	407662	-5.44E+06	3.29E+06	-1.49601	0.985989	-3.13767	0.00328665	-0.043866	0.0267215
0.545887	-1.49601	93.0057	-0.014225	0.0103481	-0.0126587	0.0386483	0.00408319	3.14159	0	0	-0.0486279	-0.014225	0.0103481	0	407662	-5.44E+06	3.29E+06	-1.49601	0.986261	-3.13751	0.00310522	-0.0414445	0.0252464
0.545887	-1.49601	93.0067	-0.0133473	0.0118751	-0.0123442	0.0383851	0.00425952	3.14159	0	0	-0.0433215	-0.0133473	0.0118751	0	407662	-5.44E+06	3.29E+06	-1.49601	0.986524	-3.13733	0.00276637	-0.036922	0.0224915
0.545887	-1.49601	93.0076	-0.0117037	0.0147216	-0.0120818	0.038138	0.00446737	3.14159	0	0	-0.0366776	-0.0117037	0.0147216	0	407662	-5.44E+06	3.29E+06	-1.49601	0.986772	-3.13713	0.00234212	-0.0312595	0.0190421
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9215	0	0	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0	0	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9243	0.0222292	-0.000619843	0	-0.000151844	2.88E-05	3.14159	0	0	-0.0147909	0.0222292	-0.000619843	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02506	-3.14156	0.0009445	-0.012606	0.00767908
0.545887	-1.49601	92.9384	0.0546971	-0.00340494	-0.0134803	0.000334272	1.87E-05	3.14159	0	0	-0.368868	0.0546971	-0.00340494	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02458	-3.14157	0.0235548	-0.314379	0.191508
0.545887	-1.49601	92.9585	0.0710574	-0.0141359	-0.0258774	0.00129436	-7.51E-05	3.14159	0	0	-0.59303	0.0710574	-0.0141359	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02362	3.14152	0.0378691	-0.505427	0.307887
0.545887	-1.49601	92.9792	0.0761137	-0.0253588	-0.0350254	0.00247645	-0.000357934	3.14159	0	0	-0.646154	0.0761137	-0.0253588	0	407662	-5.44E+06	3.29E+06	-1.49601	1.02243	3.14123	0.0412614	-0.550703	0.335468
0.545887	-1.49601	92.9968	0.0737621	-0.0282618	-0.0350579	0.00370782	-0.000804195	3.14159	0	0	-0.574559	0.0737621	-0.0282618	0	407662	-5.44E+06	3.29E+06	-1.49601	1.0212	3.14079	0.0366895	-0.489684	0.298297
